web-scraper-order,web-scraper-start-url,cat,cat-href,title,title-href,info
"1520657638-627","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","10. CHICKEN WING APPETIZERS","http://www.cookbooks.com/Recipe-Details.aspx?id=440347","<p class=""H2""><font size=""5"">CHICKEN WING APPETIZERS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">40  baby drumsticks<br>14  oz. bottle ketchup<br>1  c. apple cider vinegar<br>  dash of Worcestershire sauce<br>1  tsp. dry mustard<br>1  tsp. ginger<br>1  c. brown sugar<br>1  c. sugar<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Place chicken wings in single layer in shallow roasting pan. Mix remaining ingredients together.  Heat on top of stove until sugar is dissolved.  Pour sauce over chicken wings.  Place, uncovered, in a 350° oven and bake for approximately 2 hours. Turn wings occasionally.  After first hour, check frequently to prevent burning.  Wings are done when sauce is thick and bubbly.</p></td></tr></tbody></table>"
"1520657176-421","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","15. CREOLE FISH ORLEANS","http://www.cookbooks.com/Recipe-Details.aspx?id=931","<p class=""H2""><font size=""5"">CREOLE FISH ORLEANS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  c. Promise margarine<br>1  large onion, chopped (1 c.)<br>1/2  c. sliced celery<br>1  tsp. minced garlic<br>1 (16 oz.)  can 50% less salt tomatoes (undrained), cut in pieces<br>1  bay leaf<br>1  Tbsp. Worcestershire sauce<br>1/4  tsp. salt<br>1/8  tsp. hot pepper sauce<br>1  c. sliced fresh mushrooms<br>1 1/2  lb. fish fillets (sole, flounder or turbot)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In large skillet, melt Promise; sauté onion, celery and garlic 3 minutes.  Stir in tomatoes, bay leaf, Worcestershire sauce, salt and hot pepper sauce.  Simmer 15 minutes or until thickened.  Add mushrooms.  Roll fillets.  Arrange in sauce.  Cover.  Cook 10 minutes longer or until fish is done.  Remove fish to serving platter.  Remove bay leaf from sauce; discard.  Spoon sauce around fish; sprinkle with parsley if desired.  Makes 4 servings.</p></td></tr></tbody></table>"
"1520656942-316","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","15. READY TO DRINK ICED TEA","http://www.cookbooks.com/Recipe-Details.aspx?id=443852","<p class=""H2""><font size=""5"">READY TO DRINK ICED TEA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  qt. medium strength tea<br>1 1/2  c. sugar<br>1  qt. ginger ale<br>1 (12 oz.)  can frozen lemonade concentrate<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      (Steep 2 family-size tea bags in 3 quarts of water.)</p><p class=""H1"">      Combine tea, sugar and concentrate.  Just before serving, stir in ginger ale and pour over crushed ice in glasses.</p></td></tr></tbody></table>"
"1520657493-563","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","1. CHOCOLATE PUDDING DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=44","<p class=""H2""><font size=""5"">CHOCOLATE PUDDING DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/chocolate-pudding.jpg"" alt=""CHOCOLATE PUDDING DESSERT"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. flour<br>1/2  c. butter or margarine<br>1  c. finely chopped pecans<br>1 (8 oz.)  pkg. cream cheese, softened<br>1  c. powdered sugar<br>1  (8 oz.) frozen whipped topping, thawed<br>1 (4 oz.)  pkg. instant vanilla pudding mix<br>1 (4 oz.)  pkg. instant chocolate pudding mix<br>3  c. milk<br>1  (1.45) milk chocolate bar, grated<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix flour and butter together until they form small crumbs. Stir in pecans.  Press into a 9 x 13-inch pan.  Bake at 350° for 20 minutes.</p><p class=""H1"">      Beat cream cheese and powdered sugar until smooth.  Fold in half of the whipped topping.  Spread over cooled crust.</p><p class=""H1"">      Place contents of both packages of pudding mix into large bowl. Add milk and beat slowly with rotary beater for 2 minutes or until smooth.  Spread on top of cream cheese mixture.</p><p class=""H1"">      Let stand a few minutes, then carefully spread remaining whipped topping over top.  Sprinkle with grated chocolate.  Cover and refrigerate.</p></td></tr></tbody></table>"
"1520657318-484","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","12. ORIENTAL VEGETABLES","http://www.cookbooks.com/Recipe-Details.aspx?id=368","<p class=""H2""><font size=""5"">ORIENTAL VEGETABLES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  Tbsp. molasses or brown sugar<br>1  Tbsp. each: soy sauce and vinegar<br>1  tsp. grated fresh ginger root<br>1  c. green onions, bias sliced into 1/4-inch lengths<br>6  oz. fresh pea pods or 1 (6 oz.) pkg. frozen pea pods<br>2  c. shredded Chinese cabbage or cabbage<br>1  c. thin bite-size strips green or sweet red pepper<br>1  c. fresh bean sprouts<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Stir  together  molasses  or brown sugar, soy sauce and vinegar; set aside. Spray a wok or large skillet with nonstick spray coating.  Stir-fry ginger root over medium-high heat for 30 seconds  (wok or skillet should be preheated).  Add onions and stir-fry  for  1  minute.  Add  pea  pods and cabbage and stir-fry for  2  more minutes.  Add green or sweet red pepper and  bean sprouts; stir-fry for 1 minute more or until vegetables are crisp-tender.  Pour sauce over vegetables and toss to coat.  Heat through.  Serve immediately.  Makes 6 servings.</p><p class=""H1"">      Per Serving:  41 Calories, 0 g. Fat, 0 mg.  Cholesterol and 196 mg.  Sodium.</p></td></tr></tbody></table>"
"1520657322-486","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","10. CHEDDAR CHEESE SCALLOPED POTATOES","http://www.cookbooks.com/Recipe-Details.aspx?id=366","<p class=""H2""><font size=""5"">CHEDDAR CHEESE SCALLOPED POTATOES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  c. skim milk<br>2  Tbsp. all-purpose flour<br>1/2  tsp. salt or seasoned salt<br>1/8  tsp. pepper<br>1/8  tsp. garlic powder (optional)<br>1/2  c. chopped onion<br>4  medium potatoes, peeled and thinly sliced<br>1/2  c. shredded Cheddar cheese (2 oz.)<br>  snipped fresh parsley (optional)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Stir  together  milk,  flour,  salt,  pepper and garlic powder.  Cook  and  stir  over medium heat until thickened and bubbly.  Stir in onion.</p><p class=""H1"">      Spray 1 1/2-quart casserole with nonstick spray coating.  Place half the potatoes in the casserole.  Top with half the sauce; repeat layers with remaining potatoes and sauce.  Bake in a 350° oven, covered, about 65 minutes or until potatoes are tender (stir once).  Remove from oven and sprinkle with cheese.  Cover and let stand 1 to 2 minutes or until cheese is melted.  If desired, garnish with parsley.  Serves 8.</p><p class=""H1"">      Per Serving:  118 Calories, 3 g. Fat, 8 mg.  Cholesterol and 208 mg.  Sodium.</p></td></tr></tbody></table>"
"1520657535-581","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","11. PARTY PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=2668","<p class=""H2""><font size=""5"">PARTY PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 (46 oz.)  can pineapple juice<br>1 (6 oz.)  can frozen orange juice<br>1/2  c. powdered sugar<br>1/4  c. fresh lemon juice<br>1 large  bottle ginger ale<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Have all juices chilled.  Combine pineapple and orange juices; melt powdered sugar in lemon juice and add.  Add ginger ale just before serving.  Makes 2 1/2 quarts.</p></td></tr></tbody></table>"
"1520656965-327","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","4. ORANGE SLUSH DRINK","http://www.cookbooks.com/Recipe-Details.aspx?id=959753","<p class=""H2""><font size=""5"">ORANGE SLUSH DRINK</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/orange-slush.jpg"" alt=""ORANGE SLUSH DRINK"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">9  c. water<br>1 1/2  c. sugar<br>1  (12 oz.) frozen orange juice concentrate<br>1  (12 oz.) frozen lemonade concentrate<br>2  c. vodka or gin<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Bring water and sugar to boil.  Add remaining ingredients to cooled water/sugar mixture.  Place in empty Cool Whip or butter containers and freeze overnight.</p><p class=""H1"">      For serving, fill glass with 3/4 slush mixture, then add 50/50 or Squirt to fill glass.</p></td></tr></tbody></table>"
"1520656960-325","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","6. ORANGE SLUSH DRINK (JULIUS)","http://www.cookbooks.com/Recipe-Details.aspx?id=812888","<p class=""H2""><font size=""5"">ORANGE SLUSH DRINK (JULIUS)</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">6  oz. frozen orange juice (we think Bright and Early orange juice tastes best)<br>1  c. milk<br>1  c. water<br>1/2  c. sugar<br>1  tsp. vanilla<br>15  to 20 ice cubes<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Do all in blender until frothy.</p></td></tr></tbody></table>"
"1520657332-491","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","5. VEGETABLE RICE BAKE","http://www.cookbooks.com/Recipe-Details.aspx?id=360","<p class=""H2""><font size=""5"">VEGETABLE RICE BAKE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  tsp. instant chicken bouillon granules<br>2/3  c. long grain rice<br>1/2  c. chopped green pepper<br>2  c. shredded zucchini or chopped broccoli<br>1/2  tsp. each:  onion powder, basil and oregano<br>2  beaten eggs<br>1  c. skim milk<br>1/8  tsp. pepper<br>3/4  c. shredded low-fat Cheddar cheese<br>1/2  (8 oz.) container reduced-calorie soft-style cream cheese<br>2  Tbsp. diced pimiento<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Bring bouillon granules and 1 1/2 cups water to a boil in a saucepan; add rice.  Reduce heat and simmer, covered, until rice is tender.  In a medium saucepan, combine 1/2 cup water and green pepper; bring to boiling.  Reduce heat; cover and simmer for 2 minutes.  Add zucchini or broccoli.  Cover; simmer for 3 to 5 minutes until crisp-tender; drain well.  Set aside.  Combine eggs, milk, onion powder, basil, oregano and 1/8 teaspoon pepper in a large mixing bowl.  To hot rice, stir in Cheddar cheese and cream cheese; stir the rice cheese/mixture into the egg mixture.  Finally add cooked vegetables and pimiento.  Spoon into a 10 x 6 x 2-inch baking dish and bake, uncovered, at 350° for 30 to 35 minutes or until center is set.  Serves 4.</p><p class=""H1"">      Per Serving:  315 Calories, 12 g. Fat, 169 mg.  Cholesterol and 574 mg.  Sodium.</p></td></tr></tbody></table>"
"1520657149-409","http://www.cookbooks.com/","Pizza","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=pizza","12. VEGGIE PIZZA","http://www.cookbooks.com/Recipe-Details.aspx?id=1363","<p class=""H2""><font size=""5"">VEGGIE PIZZA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  pkg. Pillsbury crescent rolls (8 roll size)<br>1  c. mayonnaise<br>8  oz. cream cheese<br>1/2  pkg. Hidden Valley Ranch dressing<br>  cut up vegetables<br>  Cheddar cheese, grated<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Pat crescent rolls into an ungreased cookie sheet.  Bake at 350° until golden brown, 8 to 10 minutes.  Cool.  Spread mayonnaise, cream cheese and dressing over crust.  Top with cut up vegetables such as cauliflower, broccoli, carrots, celery, fresh mushrooms, green peppers, black or green olives and tomatoes. Grate Cheddar cheese on top.  Cut into squares.</p></td></tr></tbody></table>"
"1520657044-362","http://www.cookbooks.com/","Dips","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=dips","14. SALMON DIP","http://www.cookbooks.com/Recipe-Details.aspx?id=902","<p class=""H2""><font size=""5"">SALMON DIP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 (7 3/4 oz.)  can flaked salmon<br>1  c. sour cream<br>3  Tbsp. chopped green onion<br>1  Tbsp. lemon juice<br>1  tsp. Worcestershire sauce<br>1/2  tsp. dill<br>1/4  tsp. salt<br>  dash of bottled hot pepper sauce<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine all ingredients; chill.</p></td></tr></tbody></table>"
"1520657474-554","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","12. CHERRY DESSERT SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=4785","<p class=""H2""><font size=""5"">CHERRY DESSERT SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  can cherry pie filling<br>1 small  can crushed pineapple, drained<br>1  c. nuts, chopped<br>1  can sweetened condensed milk<br>1  c. small marshmallows<br>  whipped topping<br>1  c. coconut (optional)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix all ingredients together with the exception of the whipped topping. Top the salad with the topping. Refrigerate overnight.</p></td></tr></tbody></table>"
"1520657514-572","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","5. CHICKEN WINGS ON THE GRILL","http://www.cookbooks.com/Recipe-Details.aspx?id=1364","<p class=""H2""><font size=""5"">CHICKEN WINGS ON THE GRILL</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/grilled-chicken-wings.jpg"" alt=""CHICKEN WINGS ON THE GRILL"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. chicken wings<br>1/2  bottle Italian dressing<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Marinate chicken wings in the Italian dressing overnight. Grill over low heat for 30 minutes; turn and grill 30 minutes more. Enjoy!</p></td></tr></tbody></table>"
"1520657550-588","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","4. PARTY TIME PORK CHOPS","http://www.cookbooks.com/Recipe-Details.aspx?id=1389","<p class=""H2""><font size=""5"">PARTY TIME PORK CHOPS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/2  c. packed brown sugar<br>3  Tbsp. cider vinegar<br>2  tsp. spicy brown mustard<br>1/2  tsp. Worcestershire sauce<br>4  pork chops<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine brown sugar, vinegar, mustard and Worcestershire sauce. Brush each pork chop with sugar mixture.  Preheat grill; cook chops about 4 inches from heat source, basting occasionally with sugar mixture.  Cook until chops are done.</p></td></tr></tbody></table>"
"1520657508-569","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","10. CHICKEN KABOBS ON GRILL","http://www.cookbooks.com/Recipe-Details.aspx?id=1399","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1520657157-413","http://www.cookbooks.com/","Pizza","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=pizza","8. BAKED PIZZA SPAGHETTI","http://www.cookbooks.com/Recipe-Details.aspx?id=722","<p class=""H2""><font size=""5"">BAKED PIZZA SPAGHETTI</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  lb. hamburger<br>1  medium onion, chopped<br>2 (6 oz.)  cans tomato paste<br>2/3  c. water<br>1 (4 oz.)  can mushrooms<br>1/2  tsp. oregano<br>1 (6 oz.)  pkg. broken vermicelli<br>1/4  c. melted butter<br>1  c. shredded Cheddar cheese<br>1  c. shredded Mozzarella cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Brown hamburger and drain well.  Add onion, tomato paste, water, mushrooms and oregano.  Cook vermicelli; drain and toss with melted butter.  Combine vermicelli, meat mixture and the Cheddar cheese.  Stir well until blended.  Pour into 2 1/2 quart casserole dish.  Top with Mozzarella cheese.  Bake at 350° for 30 minutes. Serves 6.</p></td></tr></tbody></table>"
"1520657414-527","http://www.cookbooks.com/","*Member Recipes","http://www.cookbooks.com/recipes-search.aspx?tag=Member","9. Bagel Bites","http://www.cookbooks.com/Recipe-Details.aspx?id=1086413","<p class=""H2""><font size=""5"">Bagel Bites</font><br><span class=""H2""><font size=""4""><i>  </i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""></td><td valign=""middle""><p class=""H1"">Servings: 1<br></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  tsp. reduced-calorie margarine, softened <br>1/4  tsp. dried whole oregano <br>1/8  tsp. garlic powder <br>2  (1 oz.) frozen mini bagels, thawed and halved <br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">Combine first 3 ingredients and spread 1/4 teaspoon margarine mixture over cut sides of each bagel half. Place bagel halves, cut side up, on a baking sheet; broil 6 inches from heat for 1 minute or until golden brown. Yields 4 halves.</p><p class=""H1""></p><p class=""H1"">Per Serving: 94 Calories, 2 g. Fat (19%), 0 mg. Cholesterol and 119 mg. Sodium.</p><p class=""H1""></p><p class=""H1""></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">notes</span><br><p class=""H1"">   </p><div style=""display:none"">wer54w66sf32re2</div><p></p></td></tr></tbody></table>"
"1520657336-493","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","3. MUSHROOM TOFU QUICHE","http://www.cookbooks.com/Recipe-Details.aspx?id=358","<p class=""H2""><font size=""5"">MUSHROOM TOFU QUICHE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">12  oz. tofu (fresh bean curd), drained and cut up<br>2  egg whites<br>1  egg<br>1/3  c. skim milk<br>1/2  tsp. dried oregano, crushed<br>1/8  tsp. garlic powder<br>3/4  c. shredded low-fat Cheddar cheese<br>1/4  tsp. pepper<br>1/8  tsp. salt<br>1 (7 oz.)  can whole kernel corn with sweet peppers, drained<br>1  Tbsp. dried minced onion<br>1  tsp. margarine<br>2  Tbsp. fine dry bread crumbs<br>1  medium tomato, cut in thin wedges<br>1  Tbsp. snipped fresh parsley (optional)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine tofu, egg whites, whole egg, milk, oregano, garlic powder, 1/2 cup cheese, 1/4 teaspoon pepper and 1/8 teaspoon salt in blender.  Cover and blend or process until smooth.  Stir in corn and dried onion.  Prepare a 9-inch pie plate by spreading margarine over the bottom and sides and sprinkling with bread crumbs.  Pour tofu mixture into pie plate.  Bake, uncovered, at 350° for 30 to 35 minutes (a knife inserted near the center should come out clean). Arrange tomato wedges on top of quiche and sprinkle with remaining cheese.  Bake until cheese is melted (about 3 minutes).  Garnish with parsley.  Makes 4 servings.</p><p class=""H1"">      Per Serving:  212 Calories, 10 g. Fat, 83 mg.  Cholesterol and 411 mg.  Sodium.</p></td></tr></tbody></table>"
"1520657464-550","http://www.cookbooks.com/","Cake","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Cake","1. ROCKY ROAD CAKE","http://www.cookbooks.com/Recipe-Details.aspx?id=8","<p class=""H2""><font size=""5"">ROCKY ROAD CAKE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/rocky-road-cake.jpg"" alt=""ROCKY ROAD CAKE"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. chopped walnuts<br>1  c. seedless raisins<br>1  c. miniature marshmallows<br>1 (6 oz.)  pkg. semi-sweet chocolate pieces<br>1 (18 1/2 oz.)  pkg. devil's food cake mix with pudding in the mix<br>4  eggs<br>1  c. Hellmann's mayonnaise<br>1  c. water<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Grease and flour 12-cup fluted tube pan or Bundt pan.  In small bowl, mix walnuts, raisins, marshmallows and chocolate pieces.  In large bowl with mixer at low speed, beat together cake mix, eggs, mayonnaise and water just until blended.  Increase speed to medium; beat for 2 minutes.  Stir in nut mixture.  Pour in prepared pan. Bake in a 350° oven for 50 minutes or until cake tester inserted in center comes out clean.  Cool in pan for 15 minutes. Remove.  Cool on rack.  If desired, dust with confectioners sugar. Makes 12 servings.</p></td></tr></tbody></table>"
